0.1417004	0.05772221	0.2470951	0.13476366	0.34123647	0.28899932	0.575416	0.372928	0.177611	-0.6748511	-0.2400617	-0.28428417	-0.07646543	0.037411857	0.10901532	-0.18571581	-0.5479715	-0.17767079	-0.12843236	0.12523532	-0.597012	-0.508627	-0.42027116	0.2967205	-0.303528	0.15274902	0.43161842	-0.018528424	0.39268085	-0.59325886
0.13990033	0.05187796	0.28339133	0.15744352	0.39180648	0.32014605	0.6481151	0.41535214	0.20305735	-0.71799046	-0.23217523	-0.30836028	-0.060504448	0.03491306	0.12060227	-0.20021261	-0.58436793	-0.18369488	-0.1592386	0.15308554	-0.6475875	-0.5518738	-0.45978588	0.32810736	-0.30401435	0.15705252	0.47660458	-0.02538177	0.45091417	-0.6287224
0.13294235	0.05070271	0.2515773	0.12561636	0.3543162	0.2993531	0.5919225	0.39597747	0.19438906	-0.68688226	-0.22088927	-0.2759211	-0.076574564	0.01975378	0.08933799	-0.16705765	-0.55703616	-0.16886002	-0.1318616	0.12612651	-0.62600505	-0.5277409	-0.44133133	0.30691907	-0.30027318	0.1419231	0.45474616	-0.012282007	0.41444227	-0.61282116
0.13450892	0.04424797	0.23879011	0.1360375	0.32520467	0.2853047	0.53226405	0.35346112	0.16035344	-0.6288824	-0.19979003	-0.2669775	-0.05739131	0.026882315	0.092710346	-0.15371838	-0.51858896	-0.17560342	-0.1417459	0.11734104	-0.5745266	-0.48250645	-0.41637638	0.27414817	-0.2730209	0.1433522	0.40070072	-0.024408868	0.38311198	-0.54508
0.14998512	0.040063757	0.2855068	0.13766584	0.3841918	0.30860665	0.62676036	0.40589115	0.19116662	-0.6832043	-0.24016942	-0.28754765	-0.0737667	0.040566746	0.1003913	-0.1829415	-0.5514412	-0.16698755	-0.15348898	0.13189003	-0.6370691	-0.525119	-0.44010168	0.32858285	-0.3060821	0.13768174	0.44157526	-0.008685167	0.42371693	-0.6184425
0.1414268	0.039814997	0.28614032	0.13555734	0.36846003	0.31820974	0.6099827	0.38899177	0.21065545	-0.70508426	-0.23032802	-0.2951506	-0.08303399	0.027766027	0.112288356	-0.18607979	-0.5662763	-0.17423719	-0.14709328	0.13761713	-0.6442218	-0.526099	-0.44748223	0.33712468	-0.288746	0.13993588	0.4382468	-0.0022306736	0.428381	-0.6044795
0.10753244	0.04414871	0.19851948	0.092544995	0.2648293	0.21833672	0.44041082	0.28057167	0.12686723	-0.49408683	-0.17716156	-0.1885938	-0.05330395	0.034472246	0.06683536	-0.12610771	-0.38663328	-0.1378296	-0.10863986	0.084411934	-0.43465412	-0.35383645	-0.33306673	0.2208492	-0.21483746	0.09247086	0.30084917	-0.0071094	0.29194617	-0.42142415
0.095866255	0.04135723	0.20945618	0.102828585	0.2751252	0.22375	0.43030527	0.29861015	0.14100516	-0.51655084	-0.15691064	-0.191591	-0.053216547	0.015131783	0.0628311	-0.122904435	-0.42094108	-0.12731194	-0.09210875	0.0783096	-0.44648817	-0.38860115	-0.31411478	0.23322634	-0.21258709	0.09288331	0.33066964	-0.029297814	0.29976296	-0.4546499
0.1144924	0.061094183	0.24776472	0.119307406	0.32363397	0.25653365	0.5443744	0.33866537	0.1707206	-0.6117143	-0.21853352	-0.26763648	-0.046576753	0.039833035	0.108236656	-0.17650956	-0.5014004	-0.15819342	-0.12447846	0.09916291	-0.56334037	-0.4506853	-0.40374178	0.2990734	-0.26369548	0.11510329	0.40940446	-0.012545091	0.38322157	-0.53045833
0.11584883	0.03755937	0.22539604	0.11911838	0.28334096	0.24430878	0.4791508	0.322461	0.16695969	-0.52556086	-0.17700656	-0.21790043	-0.041418325	0.023930455	0.08116982	-0.14593318	-0.42787763	-0.12692279	-0.09662461	0.116376676	-0.48225045	-0.4247035	-0.36277995	0.2486148	-0.22976625	0.11900113	0.36562422	-0.01502366	0.34326482	-0.4781712
0.12729554	0.054233097	0.25799093	0.11047899	0.3375957	0.27369455	0.5349022	0.36310047	0.15606752	-0.60919154	-0.19894451	-0.25343257	-0.07135116	0.019604154	0.08245949	-0.17142412	-0.4935761	-0.1661475	-0.13038966	0.105999865	-0.5624156	-0.45972645	-0.3804243	0.2684312	-0.25589922	0.13563439	0.3945755	-0.020018276	0.36807397	-0.5277013
0.14290951	0.045068763	0.24633752	0.14337373	0.33748552	0.27058533	0.5775284	0.36330608	0.19643044	-0.66123366	-0.22654	-0.26546806	-0.069337815	0.020935087	0.10569921	-0.16464806	-0.54242116	-0.15427056	-0.1325418	0.125438	-0.6007262	-0.48417708	-0.4330527	0.31431457	-0.2798578	0.14053161	0.41495955	-0.009816603	0.40215966	-0.5772791
0.13862637	0.05680665	0.24776301	0.11046742	0.31192225	0.27047575	0.5268128	0.35813388	0.1740948	-0.62663364	-0.22103296	-0.23702018	-0.06985227	0.0135442335	0.10971894	-0.16403775	-0.51556873	-0.16558486	-0.13887917	0.11212762	-0.5640656	-0.45186836	-0.41824517	0.28254807	-0.25781515	0.13780645	0.39352694	-0.007048627	0.37935004	-0.533019
0.12763561	0.036118686	0.23981073	0.10743308	0.3096962	0.24133019	0.5189365	0.34655136	0.1768231	-0.5656012	-0.20287797	-0.2387274	-0.043276865	0.013016531	0.08892837	-0.14100547	-0.46636721	-0.1625443	-0.10560977	0.09236761	-0.5308085	-0.44742548	-0.3751464	0.2717761	-0.2615965	0.10578942	0.3685655	-0.0018429144	0.35934678	-0.49804047
0.12238401	0.048427425	0.2457481	0.13840571	0.320699	0.28824463	0.5556314	0.3733219	0.16178948	-0.64235425	-0.22012001	-0.24613902	-0.05316171	0.041757364	0.10991462	-0.1657938	-0.501828	-0.17241283	-0.118775316	0.12453599	-0.56799155	-0.4693647	-0.41319156	0.28083423	-0.27532917	0.122286215	0.41570455	-0.02537118	0.3778627	-0.5722046
0.07688439	0.024339179	0.16783296	0.094234556	0.24355012	0.1825622	0.40936708	0.26402295	0.11393267	-0.451835	-0.14347802	-0.1981523	-0.044380445	0.020925073	0.068401664	-0.12443502	-0.3533896	-0.12924016	-0.09897998	0.08886376	-0.41470736	-0.35837993	-0.31044072	0.20859948	-0.1809296	0.09672197	0.29009923	-0.009735746	0.2638017	-0.3988295
0.13357349	0.06549309	0.25730225	0.13087326	0.343604	0.2766933	0.5676458	0.36232588	0.18153037	-0.6419514	-0.20575206	-0.2469449	-0.06575875	0.04119037	0.11189385	-0.15101476	-0.5298179	-0.17502923	-0.13434343	0.107313216	-0.5714627	-0.47393227	-0.39837697	0.30537322	-0.28429323	0.13050072	0.39519015	-0.01924908	0.36986095	-0.55211383
0.13418302	0.053281613	0.28386223	0.15254357	0.3842034	0.3094464	0.6178382	0.39995158	0.19123423	-0.69221044	-0.24499892	-0.29001796	-0.055260982	0.043049734	0.114410445	-0.19771948	-0.58937	-0.16994457	-0.15620759	0.12684399	-0.6402342	-0.54868996	-0.44387665	0.32267228	-0.31864107	0.14328411	0.45479146	-0.03042325	0.4403969	-0.62200487
0.088430606	0.034744404	0.17376362	0.10731298	0.25805166	0.21298969	0.3993747	0.26473907	0.1427561	-0.46682155	-0.14386912	-0.19745372	-0.047595996	0.021801738	0.06823702	-0.121474564	-0.3863453	-0.10730887	-0.08152016	0.10079088	-0.40570408	-0.3583682	-0.31386098	0.20690109	-0.19603314	0.10887602	0.29560825	-0.001293489	0.2614868	-0.41721258
0.12315584	0.035698865	0.23001516	0.09519311	0.27230385	0.24234271	0.4873938	0.3233247	0.1532517	-0.55023426	-0.17533515	-0.20491941	-0.048525613	0.030291568	0.08110615	-0.13478728	-0.43838218	-0.1509838	-0.09312347	0.09632531	-0.48522472	-0.41147012	-0.3592762	0.24207415	-0.24993892	0.12554172	0.36213517	-0.01267223	0.32455757	-0.48027563
0.112670116	0.03579091	0.22173235	0.118843935	0.27247846	0.22246976	0.45224878	0.3037791	0.14504452	-0.53387535	-0.18932825	-0.22088943	-0.06504525	0.030579481	0.08645889	-0.1403017	-0.44219413	-0.13226622	-0.10263013	0.09989807	-0.4928435	-0.40579128	-0.3343443	0.24043746	-0.22185612	0.11123168	0.3512025	-0.0010444055	0.31226608	-0.44862452
0.07380251	0.043154407	0.16228469	0.082869284	0.20945737	0.1669128	0.34754053	0.23209986	0.11972485	-0.3904907	-0.13391925	-0.16839199	-0.02822855	0.016331976	0.04833766	-0.11706354	-0.30220366	-0.110693835	-0.092247896	0.08832776	-0.3667124	-0.30057773	-0.26665956	0.17122208	-0.15685704	0.076863244	0.24377526	-0.008421421	0.2386786	-0.33754045
0.09605455	0.02515051	0.18670401	0.109397136	0.28179976	0.20886987	0.45504224	0.30229914	0.14363517	-0.50376636	-0.18252435	-0.21456109	-0.05196557	0.01729894	0.08206189	-0.12167686	-0.39905295	-0.12724122	-0.11639924	0.09728827	-0.45995086	-0.37310073	-0.3336803	0.2369266	-0.2021911	0.09251037	0.33142066	-0.011949934	0.30367562	-0.44786045
